age,monthly_income,debt_ratio,credit_utilization,transaction_count_30d,avg_transaction_amount,employment_type,education_level,region,device_type,last_payment_delay_days,internal_score_v2,target
49.4,23980.52,0.474,0.358,49,25.95,full_time,bachelor,urban,desktop,1.84,530.7,0
47.5,58558.51,0.411,0.35,41,60.9,full_time,bachelor,rural,mobile,1.24,567.5,0
49.3,27651.97,0.238,0.343,53,70.7,full_time,master,urban,mobile,3.83,605.2,0
27.3,49678.8,0.24,0.863,47,27.51,self_employed,master,urban,mobile,0.59,552.7,0
42.2,24684.79,0.364,0.436,38,51.79,full_time,bachelor,suburban,desktop,1.89,592.7,0
54.6,21699.51,0.232,0.396,34,48.94,full_time,phd,rural,mobile,13.06,552.4,0
35.1,49484.74,0.275,0.317,43,84.66,full_time,high_school,urban,mobile,6.95,623.5,0
54.7,41868.7,0.232,0.599,33,90.1,full_time,high_school,rural,desktop,0.97,562.7,0
55.4,33047.38,0.075,0.177,37,62.62,contract,high_school,urban,desktop,1.84,709.4,0
44.2,32314.47,0.364,0.372,40,116.73,self_employed,bachelor,urban,mobile,1.56,614.5,0
41.4,50384.69,0.334,0.383,40,109.63,full_time,high_school,suburban,tablet,0.2,596.0,0
47.1,20667.34,0.394,0.256,56,136.68,full_time,phd,rural,mobile,0.23,604.9,0
33.6,39869.03,0.565,0.651,47,56.24,unemployed,bachelor,suburban,mobile,0.23,492.7,0
48.1,29540.55,0.414,0.583,75,121.41,full_time,master,suburban,desktop,5.64,546.9,1
66.4,67059.39,0.225,0.646,55,61.29,unemployed,high_school,urban,mobile,2.86,570.2,0
50.0,66254.32,0.303,0.268,48,65.27,full_time,bachelor,urban,mobile,0.41,621.5,0
37.2,32919.84,0.225,0.542,35,40.84,unemployed,high_school,suburban,mobile,6.29,597.2,0
41.1,45803.38,0.496,0.732,39,122.76,unemployed,high_school,urban,mobile,1.58,504.1,0
42.9,25077.39,0.175,0.457,38,108.25,unemployed,master,urban,desktop,1.12,632.1,0
52.7,22178.2,0.474,0.474,30,64.54,contract,high_school,urban,desktop,0.36,589.5,0
57.4,35799.12,0.665,0.463,36,103.9,unemployed,bachelor,urban,desktop,0.94,526.0,0
44.7,38861.97,0.185,0.247,31,162.9,full_time,high_school,suburban,desktop,3.23,646.0,0
47.9,33486.29,0.124,0.289,40,77.63,full_time,bachelor,urban,mobile,4.57,625.5,0
45.6,65490.58,0.262,0.448,35,115.68,self_employed,high_school,urban,mobile,0.49,628.2,0
35.2,27920.83,0.448,0.235,47,159.21,full_time,high_school,urban,mobile,0.82,596.3,0
47.2,61104.54,0.526,0.202,39,109.93,unemployed,high_school,suburban,mobile,0.56,617.2,0
48.2,21725.86,0.353,0.503,36,58.22,full_time,high_school,urban,desktop,3.95,579.7,0
48.4,78473.57,0.344,0.639,43,104.26,full_time,high_school,suburban,mobile,5.57,541.7,0
30.1,34160.46,0.317,0.235,48,102.15,full_time,bachelor,suburban,mobile,1.81,631.0,0
30.1,48254.69,0.401,0.888,44,29.01,full_time,bachelor,urban,mobile,0.35,497.4,0
41.7,47186.01,0.367,0.297,64,66.29,unemployed,bachelor,rural,mobile,2.69,594.8,0
18.0,17774.0,0.525,0.528,51,82.81,full_time,high_school,urban,mobile,1.1,538.5,0
52.1,119038.69,0.06,0.557,36,102.66,full_time,master,urban,mobile,2.32,624.8,0
40.2,29158.4,0.367,0.546,49,58.91,full_time,high_school,rural,mobile,0.51,587.5,0
52.2,24530.68,0.488,0.5,48,80.04,contract,high_school,suburban,mobile,3.26,515.4,0
58.1,86328.02,0.352,0.384,40,170.18,full_time,bachelor,urban,mobile,2.74,606.6,0
58.9,48901.85,0.221,0.308,42,61.71,full_time,bachelor,suburban,mobile,1.91,660.9,0
38.8,45719.15,0.403,0.398,46,95.62,full_time,master,urban,mobile,0.43,579.8,0
24.5,24509.26,0.212,0.346,33,58.64,full_time,master,urban,mobile,1.07,612.1,0
37.4,82641.24,0.435,0.403,41,80.9,full_time,high_school,urban,mobile,0.34,574.9,0
66.9,42528.55,0.377,0.009,29,106.67,contract,master,urban,mobile,0.45,688.5,0
36.1,42998.88,0.265,0.408,48,104.21,full_time,high_school,urban,mobile,1.8,605.6,0
38.5,51285.75,0.479,0.246,42,107.39,full_time,high_school,urban,mobile,3.19,568.5,0
26.0,59882.45,0.15,0.118,37,99.83,full_time,high_school,suburban,mobile,0.61,664.4,0
42.3,34808.47,0.362,0.342,25,110.94,full_time,high_school,suburban,mobile,0.09,612.4,0
57.9,55901.16,0.0,0.232,48,122.24,contract,phd,urban,mobile,1.34,698.4,0
52.7,60007.35,0.182,0.284,47,61.91,contract,master,urban,mobile,0.69,681.9,0
56.8,19636.12,0.26,0.325,35,117.78,full_time,high_school,urban,mobile,1.14,597.7,0
66.2,60951.88,0.532,0.271,51,50.94,full_time,bachelor,suburban,mobile,3.26,562.6,0
57.7,37015.06,0.097,0.885,46,99.26,full_time,bachelor,suburban,mobile,1.11,523.2,0
35.8,77470.43,0.17,0.407,43,73.29,contract,bachelor,urban,mobile,3.87,638.9,0
27.1,29281.56,0.377,0.306,49,71.44,unemployed,master,suburban,mobile,2.52,609.4,0
46.2,60656.36,0.163,0.566,50,107.12,full_time,high_school,urban,mobile,1.16,626.6,0
37.8,51570.02,0.136,0.538,35,80.75,full_time,master,urban,mobile,2.16,637.0,0
40.0,33086.37,0.158,0.226,36,131.56,full_time,bachelor,urban,desktop,0.52,679.2,0
34.4,23321.59,0.405,0.325,49,62.83,full_time,bachelor,suburban,mobile,4.87,582.8,0
56.7,33043.11,0.153,0.304,45,105.45,full_time,high_school,urban,mobile,4.59,644.9,0
41.5,31676.02,0.354,0.275,45,64.99,full_time,high_school,urban,tablet,0.23,604.5,0
50.6,44467.08,0.141,0.339,35,105.57,contract,phd,rural,mobile,3.33,638.9,0
41.0,42081.71,0.812,0.839,60,120.49,self_employed,master,urban,desktop,2.79,449.9,1
43.7,56731.76,0.335,0.362,35,125.77,full_time,bachelor,urban,mobile,2.95,602.1,0
39.7,19683.57,0.24,0.605,37,153.98,full_time,high_school,urban,mobile,0.65,598.5,0
43.5,48850.84,0.534,0.532,31,127.94,full_time,bachelor,urban,mobile,7.29,473.4,0
49.4,49920.86,0.283,0.298,35,63.31,contract,bachelor,urban,desktop,2.65,623.0,0
44.4,77665.29,0.251,0.403,37,139.85,full_time,bachelor,urban,mobile,2.46,590.3,0
46.4,41958.75,0.606,0.458,41,54.08,self_employed,high_school,suburban,desktop,7.97,522.0,0
41.8,25377.94,0.293,0.265,51,41.2,full_time,high_school,suburban,mobile,0.4,633.4,0
39.3,22869.71,0.507,0.293,44,119.97,self_employed,bachelor,urban,tablet,2.77,593.1,0
42.4,16979.13,0.291,0.363,34,113.97,full_time,high_school,suburban,mobile,0.78,595.4,0
35.4,18084.13,0.085,0.267,42,77.22,contract,high_school,rural,desktop,2.83,666.0,0
45.8,68055.88,0.154,0.689,51,71.36,unemployed,high_school,rural,desktop,2.18,571.9,0
57.3,28962.56,0.414,0.274,37,43.02,full_time,high_school,urban,mobile,1.38,596.6,0
42.7,18126.84,0.355,0.253,47,112.38,contract,phd,urban,mobile,0.34,634.6,0
41.3,40013.82,0.364,0.192,43,52.85,unemployed,bachelor,urban,desktop,1.46,582.5,0
39.0,16210.18,0.739,1.0,62,112.47,self_employed,bachelor,suburban,mobile,9.26,393.9,1
35.1,50245.38,0.629,0.345,34,96.08,full_time,master,urban,mobile,3.66,548.7,0
18.0,39550.61,0.401,0.657,44,26.66,full_time,phd,urban,mobile,3.29,523.7,0
46.5,40657.93,0.189,0.147,46,124.01,full_time,high_school,urban,desktop,3.48,691.3,0
37.7,29419.5,0.186,0.448,35,65.73,full_time,high_school,suburban,desktop,0.51,624.9,0
36.6,23615.12,0.021,0.42,37,96.66,full_time,bachelor,urban,mobile,2.36,669.0,0
56.8,49459.18,0.304,0.076,47,91.45,unemployed,high_school,urban,mobile,3.46,622.1,0
44.5,73108.59,0.318,0.128,45,88.2,full_time,master,urban,mobile,1.17,617.4,0
45.6,29808.6,0.306,0.499,41,117.63,full_time,master,urban,mobile,6.27,578.8,0
61.3,36542.26,0.44,0.203,36,62.72,full_time,bachelor,urban,mobile,0.66,596.7,0
55.6,51804.94,0.317,0.461,41,10.0,contract,high_school,suburban,tablet,2.04,573.6,0
49.4,27026.77,0.175,0.403,35,39.59,full_time,master,suburban,mobile,0.33,570.1,0
51.3,36595.93,0.518,0.165,55,98.84,full_time,bachelor,suburban,desktop,0.26,624.1,0
32.3,62789.21,0.371,0.386,35,91.66,self_employed,high_school,urban,mobile,0.49,633.6,0
45.8,59521.54,0.097,0.556,26,147.46,full_time,bachelor,suburban,mobile,3.08,600.8,1
49.6,56511.05,0.395,0.444,31,120.58,full_time,bachelor,suburban,desktop,1.16,553.7,0
55.8,64832.03,0.374,0.356,42,71.66,full_time,bachelor,urban,mobile,1.7,586.1,0
59.4,50926.49,0.291,0.544,44,69.36,unemployed,bachelor,urban,tablet,12.4,567.3,0
48.0,34465.02,0.17,0.318,53,71.37,self_employed,master,urban,desktop,1.57,673.5,0
61.2,20140.05,0.262,0.195,43,79.7,full_time,master,urban,mobile,3.91,634.2,0
73.7,28659.82,0.0,0.529,46,47.19,full_time,phd,rural,desktop,1.51,627.7,0
29.3,92998.39,0.174,0.367,45,43.98,full_time,bachelor,urban,desktop,1.81,626.4,0
46.2,48900.33,0.397,0.453,49,112.37,unemployed,master,rural,desktop,0.2,540.3,0
26.9,30034.1,0.509,0.054,40,122.8,full_time,high_school,urban,desktop,0.1,619.9,0
49.5,46115.24,0.398,0.376,43,132.82,self_employed,high_school,suburban,mobile,0.02,594.0,0
24.8,22940.0,0.671,0.915,57,113.3,self_employed,high_school,urban,desktop,6.68,436.3,1
34.5,205203.98,0.42,0.273,40,131.4,self_employed,high_school,urban,mobile,0.44,599.1,0
45.1,49085.05,0.186,0.466,44,91.27,full_time,bachelor,suburban,mobile,5.27,607.0,0
33.5,49836.76,0.34,0.337,52,97.83,full_time,master,rural,desktop,0.26,601.2,0
44.5,49180.73,0.196,0.479,55,92.63,self_employed,bachelor,suburban,desktop,0.66,626.8,0
64.2,111785.98,0.28,0.488,34,106.0,full_time,bachelor,suburban,desktop,5.53,576.8,0
35.0,16202.51,0.433,0.798,73,128.83,contract,bachelor,urban,mobile,14.02,448.1,1
41.9,108984.14,0.485,0.279,38,98.4,self_employed,master,urban,mobile,0.58,623.3,0
42.8,74998.92,0.367,0.538,33,31.84,full_time,master,urban,mobile,0.81,532.7,0
24.3,28443.2,0.256,0.113,51,54.22,self_employed,high_school,urban,mobile,2.69,608.9,0
24.3,32095.71,0.565,0.256,42,49.91,full_time,phd,urban,desktop,3.95,561.8,0
36.8,28696.99,0.517,0.329,35,141.46,self_employed,master,urban,desktop,3.14,519.4,0
50.6,18799.49,0.431,0.963,64,100.3,self_employed,bachelor,suburban,mobile,6.82,484.0,1
75.0,51406.17,0.01,0.325,39,119.34,self_employed,bachelor,suburban,desktop,1.31,680.2,0
41.5,43533.93,0.483,0.42,55,77.61,unemployed,high_school,urban,mobile,0.19,536.1,0
39.4,25037.38,0.285,0.83,34,129.46,full_time,bachelor,suburban,tablet,0.48,499.3,0
46.8,47786.23,0.481,0.446,45,151.59,full_time,high_school,rural,mobile,2.8,541.3,0
37.1,15935.14,0.393,0.205,45,24.15,full_time,high_school,suburban,mobile,0.02,634.8,0
57.9,33740.4,0.696,0.908,58,108.88,full_time,master,urban,mobile,9.97,424.2,1
45.1,43630.65,0.144,0.315,34,60.32,self_employed,high_school,suburban,mobile,4.31,587.4,0
47.4,50431.81,0.287,0.377,47,50.59,full_time,master,suburban,mobile,1.9,604.3,0
58.1,62853.59,0.557,0.354,38,53.05,full_time,bachelor,suburban,mobile,11.76,547.3,0
30.3,33233.89,0.42,0.072,56,62.87,contract,phd,urban,desktop,1.68,600.6,0
53.4,9843.12,0.696,0.867,59,136.43,self_employed,bachelor,urban,mobile,10.92,394.1,1
48.8,35420.46,0.389,0.041,43,128.32,self_employed,high_school,suburban,mobile,0.42,662.9,0
37.5,32261.79,0.276,0.324,42,79.25,full_time,high_school,suburban,mobile,2.82,594.6,0
41.3,33260.77,0.243,0.26,37,104.54,self_employed,high_school,suburban,mobile,1.78,696.0,1
52.1,50256.12,0.227,0.453,44,90.85,contract,high_school,suburban,mobile,4.92,576.3,0
31.4,43067.88,0.324,0.286,40,129.76,full_time,high_school,urban,mobile,5.91,627.2,0
33.6,17879.78,0.704,0.66,66,155.94,unemployed,bachelor,suburban,desktop,1.81,499.7,1
41.8,30386.13,0.224,0.376,39,60.6,full_time,high_school,urban,desktop,1.79,598.9,0
64.3,37527.81,0.252,0.23,41,16.68,full_time,bachelor,urban,mobile,0.77,665.7,0
44.5,56011.47,0.209,0.051,41,72.32,full_time,bachelor,urban,mobile,1.23,626.2,0
39.3,66759.22,0.03,0.347,45,68.0,unemployed,high_school,suburban,desktop,0.88,640.5,0
50.8,57935.4,0.244,0.239,42,91.14,full_time,bachelor,rural,mobile,2.98,656.5,0
31.9,38301.98,0.082,0.52,42,89.19,contract,master,rural,mobile,0.55,601.1,0
34.2,72544.56,0.31,0.393,46,88.73,full_time,bachelor,suburban,mobile,0.97,585.4,0
52.3,41647.02,0.182,0.0,45,77.34,contract,high_school,urban,mobile,0.9,667.2,0
38.7,64488.46,0.182,0.65,51,80.92,unemployed,master,urban,mobile,6.29,542.0,0
59.2,83526.09,0.223,0.387,36,108.66,unemployed,high_school,urban,mobile,0.55,617.6,0
60.1,65775.07,0.293,0.236,53,53.54,full_time,high_school,urban,mobile,6.07,610.4,0
28.4,28450.15,0.532,0.542,50,64.57,full_time,high_school,urban,desktop,1.49,540.0,0
63.2,56133.41,0.159,0.364,39,40.52,self_employed,high_school,urban,mobile,0.73,646.8,0
49.3,51001.65,0.242,0.223,32,51.07,contract,bachelor,rural,mobile,2.27,624.7,0
50.4,72722.77,0.209,0.514,43,133.44,full_time,bachelor,suburban,desktop,7.65,561.4,0
35.3,29142.47,0.454,0.483,41,117.69,self_employed,master,urban,mobile,5.21,525.0,0
44.4,39085.78,0.463,0.114,36,115.44,full_time,high_school,suburban,mobile,0.52,575.5,0
64.0,45104.39,0.343,0.326,39,38.1,contract,bachelor,urban,mobile,0.15,585.7,0
61.4,46686.93,0.407,0.688,49,26.24,full_time,bachelor,urban,mobile,0.41,528.7,0
40.9,53327.13,0.322,0.135,42,126.78,full_time,high_school,urban,desktop,2.15,638.3,0
29.4,32771.17,0.177,0.441,44,107.39,full_time,high_school,suburban,mobile,0.47,619.2,0
26.1,46617.64,0.417,0.342,42,44.07,full_time,high_school,suburban,mobile,0.07,580.6,0
40.9,49000.64,0.093,0.275,40,96.99,self_employed,bachelor,suburban,mobile,0.73,664.1,0
45.5,52118.61,0.262,0.1,57,104.53,contract,bachelor,rural,mobile,1.31,630.6,0
67.6,56627.43,0.352,0.518,40,23.71,full_time,high_school,rural,mobile,1.84,568.5,0
69.0,39040.12,0.491,0.0,43,45.43,full_time,bachelor,rural,mobile,0.04,635.1,0
45.3,54521.21,0.314,0.365,43,175.75,self_employed,high_school,urban,mobile,8.14,583.7,0
40.4,38230.76,0.313,0.565,35,179.01,full_time,high_school,urban,desktop,3.21,546.6,0
60.4,33518.39,0.06,0.495,32,126.97,self_employed,bachelor,urban,mobile,2.01,611.5,0
47.7,13844.2,0.139,0.489,35,90.52,contract,bachelor,urban,mobile,15.11,582.5,0
51.0,60723.85,0.45,0.212,41,117.12,full_time,high_school,rural,mobile,0.04,570.8,0
57.0,73260.72,0.208,0.548,42,154.99,full_time,high_school,rural,mobile,0.32,592.0,0
48.5,28116.0,0.138,0.221,39,49.15,full_time,high_school,rural,desktop,1.35,658.6,1
46.3,48103.17,0.252,0.353,45,140.63,full_time,master,urban,mobile,0.71,593.3,0
53.9,43282.26,0.188,0.1,33,117.45,full_time,bachelor,rural,mobile,2.56,666.8,0
48.5,72215.81,0.256,0.0,43,87.63,self_employed,bachelor,urban,mobile,1.46,700.4,0
50.2,31685.69,0.166,0.408,53,135.19,full_time,master,rural,desktop,7.78,617.0,0
47.4,17837.35,0.552,0.423,48,85.91,full_time,high_school,urban,tablet,1.76,528.3,0
43.6,27106.26,0.104,0.22,46,101.93,self_employed,bachelor,urban,mobile,8.25,669.0,0
37.1,18726.62,0.614,1.0,74,112.51,self_employed,master,rural,desktop,10.2,409.4,1
19.8,34156.76,0.847,1.0,71,150.41,self_employed,master,urban,mobile,6.19,341.1,1
52.8,14769.01,0.291,0.64,44,67.04,full_time,bachelor,suburban,desktop,0.1,571.4,0
48.7,41388.02,0.421,0.161,41,80.8,unemployed,master,urban,mobile,3.97,620.9,0
57.1,39924.21,0.048,0.434,38,90.75,full_time,bachelor,suburban,mobile,2.21,639.6,0
60.5,45629.94,0.296,0.444,53,89.71,full_time,phd,urban,desktop,5.44,591.8,0
53.2,48787.95,0.277,0.353,44,136.3,self_employed,bachelor,suburban,mobile,1.56,597.2,0
50.5,48330.22,0.31,0.284,44,124.92,full_time,phd,rural,mobile,0.5,627.2,0
24.0,14592.75,0.586,0.912,59,76.61,contract,bachelor,urban,mobile,20.88,363.8,1
47.9,24481.83,0.15,0.632,54,94.84,full_time,high_school,urban,desktop,2.56,587.4,0
57.0,32758.4,0.269,0.0,46,119.58,contract,bachelor,suburban,desktop,0.63,634.6,0
57.1,65776.51,0.504,0.4,38,59.25,full_time,master,urban,desktop,1.58,579.9,0
39.9,62236.81,0.402,0.364,52,76.74,full_time,bachelor,rural,mobile,10.01,540.9,0
36.4,22260.9,0.261,0.569,44,73.59,full_time,high_school,rural,mobile,5.71,524.6,0
39.9,105846.52,0.091,0.229,52,104.2,self_employed,bachelor,urban,mobile,1.1,665.2,0
35.9,55893.52,0.576,0.609,47,75.92,full_time,bachelor,urban,desktop,3.91,519.6,0
50.3,34802.84,0.399,0.086,38,54.52,unemployed,high_school,rural,mobile,1.16,640.0,0
68.8,30625.49,0.371,0.333,42,36.05,self_employed,high_school,urban,desktop,0.08,590.2,0
35.8,21038.56,0.422,0.322,56,90.99,contract,master,urban,mobile,4.95,574.3,0
58.3,23872.47,0.337,0.512,43,165.49,full_time,high_school,urban,mobile,0.41,571.5,0
42.9,42935.65,0.275,0.216,30,168.83,full_time,master,suburban,mobile,6.64,634.1,0
47.0,30753.95,0.333,0.266,51,137.02,full_time,master,suburban,tablet,3.28,563.6,0
25.8,54461.59,0.272,0.491,31,96.23,full_time,bachelor,suburban,mobile,0.09,568.1,0
39.9,46313.44,0.258,0.924,50,63.82,unemployed,high_school,suburban,mobile,4.1,456.8,0
66.6,33352.33,0.278,0.391,42,105.88,full_time,high_school,suburban,desktop,1.14,599.0,0
47.7,21034.69,0.333,0.652,49,127.43,full_time,master,suburban,mobile,0.32,546.2,0
66.3,37705.47,0.231,0.086,47,66.41,self_employed,bachelor,urban,mobile,0.23,716.4,0
45.2,43586.09,0.154,0.491,49,45.25,full_time,high_school,rural,mobile,2.46,605.0,0
25.1,55340.78,0.202,0.403,49,51.29,full_time,high_school,suburban,tablet,7.86,608.6,0
62.6,46543.59,0.316,0.233,42,87.2,full_time,bachelor,urban,desktop,4.49,596.4,0
53.2,27317.84,0.452,0.354,34,112.48,full_time,high_school,suburban,desktop,2.63,532.0,0
32.9,31377.05,0.318,0.045,41,41.38,self_employed,high_school,urban,mobile,1.37,661.4,1
53.6,57426.48,0.396,0.595,49,86.69,unemployed,master,rural,desktop,4.35,563.9,0
54.4,37751.92,0.583,0.531,40,85.41,full_time,bachelor,urban,mobile,5.8,544.7,0
49.2,18620.01,0.232,0.325,46,134.52,full_time,high_school,rural,tablet,1.29,638.4,0
45.4,30571.99,0.377,0.344,42,166.18,self_employed,master,urban,desktop,1.41,592.5,0
47.7,38449.12,0.496,0.258,34,159.44,unemployed,bachelor,urban,desktop,0.03,608.3,0
27.1,62692.88,0.196,0.601,47,111.51,unemployed,master,suburban,mobile,0.1,605.3,0
41.0,29605.46,0.384,0.014,48,56.85,full_time,phd,suburban,mobile,4.25,644.3,0
39.0,28086.19,0.204,0.568,40,11.5,full_time,bachelor,urban,mobile,0.61,546.6,0
59.2,26561.15,0.353,0.366,34,95.21,full_time,bachelor,urban,mobile,2.44,603.5,0
39.5,36683.79,0.265,0.304,42,80.46,self_employed,bachelor,urban,mobile,0.09,626.5,0
41.7,44522.92,0.246,0.478,44,87.52,full_time,master,rural,mobile,2.82,559.9,0
31.1,38362.46,0.344,0.127,51,104.53,full_time,master,urban,mobile,2.92,643.5,0
48.8,28416.36,0.441,0.089,42,107.72,full_time,master,suburban,mobile,0.37,602.4,0
43.2,32777.12,0.0,0.054,43,159.07,full_time,master,rural,mobile,0.71,750.2,0
39.4,24609.03,0.238,0.377,39,89.05,full_time,bachelor,rural,mobile,0.91,582.7,0
47.4,37269.73,0.473,0.321,42,24.1,full_time,bachelor,rural,tablet,0.72,566.1,0
46.7,44404.19,0.029,0.228,41,139.61,full_time,high_school,suburban,mobile,3.68,711.0,0
39.7,26784.06,0.336,0.407,45,39.56,full_time,bachelor,urban,desktop,2.34,561.9,0
50.6,42036.22,0.399,0.572,42,74.59,contract,bachelor,urban,mobile,0.5,538.8,0
41.5,24940.1,0.379,0.558,43,165.51,full_time,master,urban,mobile,1.93,586.8,0
69.1,70404.52,0.422,0.181,35,75.16,contract,bachelor,rural,mobile,0.95,555.4,0
45.8,52431.43,0.408,0.566,49,28.72,full_time,bachelor,suburban,desktop,1.38,553.7,0
49.0,99634.46,0.226,0.0,44,76.75,full_time,master,urban,tablet,0.19,661.5,0
41.4,23762.09,0.547,0.824,65,89.52,unemployed,bachelor,rural,desktop,19.48,422.4,1
43.1,41835.75,0.393,0.409,50,104.26,full_time,high_school,urban,mobile,6.96,554.4,0
44.5,46935.97,0.396,0.392,38,56.85,full_time,bachelor,urban,mobile,0.04,557.7,0
56.1,51301.61,0.0,0.513,42,57.65,contract,bachelor,suburban,mobile,0.85,625.6,0
51.2,39653.49,0.333,0.215,37,76.77,full_time,bachelor,suburban,mobile,2.49,648.4,0
28.5,37951.79,0.213,0.689,44,57.08,full_time,high_school,urban,desktop,1.44,573.6,0
38.1,39520.53,0.258,0.231,53,28.85,full_time,bachelor,urban,mobile,1.75,660.8,0
64.6,45705.17,0.312,0.266,42,118.16,contract,phd,urban,mobile,1.99,565.7,0
46.9,72832.67,0.118,0.524,41,44.3,full_time,bachelor,suburban,mobile,1.94,606.5,0
54.7,24258.71,0.156,0.431,46,80.89,full_time,high_school,urban,desktop,2.82,634.2,0
56.9,32241.8,0.478,0.295,31,121.04,self_employed,master,urban,mobile,2.97,561.7,0
47.2,28103.38,0.204,0.663,44,92.21,full_time,phd,urban,mobile,5.89,558.5,0
48.5,22425.17,0.634,0.836,58,156.86,full_time,high_school,rural,desktop,12.68,463.1,1
42.9,37967.11,0.173,0.456,45,89.29,self_employed,bachelor,urban,desktop,0.02,649.5,0
39.8,12849.32,0.257,0.376,57,125.29,contract,high_school,rural,desktop,0.44,634.8,0
51.0,39828.93,0.128,0.374,45,59.32,full_time,master,urban,desktop,1.53,677.4,0
45.9,87552.67,0.405,0.368,47,79.35,full_time,bachelor,suburban,tablet,1.15,591.2,0
36.6,52709.24,0.434,0.319,45,120.24,full_time,bachelor,urban,desktop,2.37,616.9,0
44.6,30145.14,0.318,0.1,33,111.45,self_employed,master,urban,mobile,3.51,635.1,0
44.8,22202.09,0.399,0.188,39,70.88,full_time,bachelor,urban,desktop,1.1,689.4,0
39.4,30411.77,0.044,0.786,36,60.93,full_time,bachelor,urban,desktop,0.35,567.9,0
52.9,48073.13,0.17,0.266,42,150.5,full_time,high_school,rural,mobile,4.58,628.1,0
43.6,22523.76,0.314,0.491,49,118.55,full_time,master,rural,desktop,0.21,606.0,0
35.9,25813.12,0.567,0.615,49,138.12,full_time,bachelor,urban,mobile,0.06,459.8,0
54.5,54028.99,0.551,0.049,45,55.73,full_time,bachelor,urban,mobile,0.76,612.6,0
36.9,20122.81,0.272,0.67,37,140.58,full_time,master,rural,tablet,0.83,580.8,0
40.8,71860.99,0.581,0.353,41,56.55,full_time,bachelor,urban,desktop,0.97,550.6,0
38.4,38517.2,0.496,0.226,36,61.21,contract,high_school,suburban,mobile,1.91,600.8,0
40.5,35537.2,0.279,0.612,37,52.65,self_employed,high_school,suburban,mobile,0.69,564.7,0
52.3,49532.83,0.279,0.091,44,97.24,full_time,bachelor,suburban,desktop,3.61,670.9,0
30.5,67473.98,0.133,0.78,40,133.94,contract,bachelor,urban,desktop,0.44,581.3,0
24.2,66170.21,0.522,0.398,43,106.31,contract,bachelor,rural,desktop,0.78,553.3,0
44.1,16240.74,0.411,0.163,39,161.37,full_time,bachelor,urban,mobile,0.78,621.0,0
60.7,22664.96,0.372,0.095,34,112.33,full_time,bachelor,rural,desktop,0.85,640.3,0
56.8,34394.06,0.501,0.367,27,118.12,self_employed,high_school,rural,mobile,2.04,569.9,0
55.0,57981.39,0.336,0.295,41,131.83,contract,master,urban,mobile,0.77,634.9,0
40.4,41429.52,0.457,0.581,35,57.65,full_time,bachelor,rural,mobile,0.89,555.5,0
48.4,44184.24,0.585,0.608,39,65.63,self_employed,bachelor,rural,desktop,1.17,527.0,0
